Fkbp4,2736.8305766547,-1.068970268,0.0934580887,-11.4379641467,2.70150405007604E-30,6.51362643185E-28
Cdk4,1130.0364448586,-1.251489493,0.1095131344,-11.427757048,3.03856277034165E-30,7.01455448046956E-28
St8sia6,432.5367491183,1.8971557234,0.1659912516,11.4292512735,2.98672972716698E-30,7.01455448046956E-28
Zeb1,1621.7087578664,1.1569386416,0.1017105751,11.3748117222,5.58231916527734E-30,1.26183672798457E-27
Flna,12480.8698989531,0.8675937396,0.07640613,11.3550279208,7.00175224967639E-30,1.55038799814263E-27
Kbtbd11,1773.9595520965,1.1688711856,0.1030448797,11.3433213624,8.00475929177405E-30,1.73703276631497E-27
Nme1,1298.0031785817,-1.1792575211,0.1045556597,-11.2787535794,1.67096660063948E-29,3.554899532733E-27
Cd82,3534.9943404028,0.9144808318,0.0815329331,11.2160914298,3.39966332356516E-29,7.09352828090038E-27
Galk1,508.9327904441,-1.706944669,0.1525075985,-11.1925221136,4.43632174083261E-29,9.08190394113847E-27
Btg2,1730.55612874,1.2158351534,0.1092320156,11.1307582043,8.88762856371313E-29,1.78575499844977E-26
Ifih1,791.2960108601,1.4408094373,0.1295715468,11.1197980803,1.00499185686673E-28,1.98257484490982E-26
Vars,2172.7506840744,-1.1404685975,0.1028265163,-11.0911916388,1.3843127933518E-28,2.68210603711911E-26
Ubtf,2066.0146231289,-1.0323697973,0.0934543098,-11.0467863867,2.2720302380837E-28,4.32482948828213E-26
Mthfd1,2424.9493092289,-1.0872037962,0.0985069049,-11.0368283049,2.53835608610985E-28,4.74847647142963E-26
Tnfaip3,9928.2620282738,0.8174838246,0.0741235158,11.0286703924,2.77943762474725E-28,5.11133868279791E-26
Kcnq5,194.654823766,-2.4487753129,0.2223606649,-11.0126281275,3.32170234185128E-28,6.00674506818107E-26
Nfkbiz,2181.2260529988,0.9894488085,0.0903679307,10.9491143667,6.71004528457394E-28,1.1935080547152E-25
Aprt,723.3457665994,-1.4226454258,0.1299602935,-10.9467698748,6.88595464279641E-28,1.20504206248937E-25
Lrrfip1,3306.323275083,0.9107486845,0.0832446045,10.9406332106,7.36834669591723E-28,1.26899304207463E-25
Dennd4a,3020.7174453242,0.9551543457,0.0876005139,10.9035244552,1.10877510078599E-27,1.87972028805124E-25
Cd69,10008.2666823851,0.8442464838,0.0781607449,10.8014129736,3.38946902811523E-27,5.65780599308465E-25
Kansl1l,642.9040950731,1.44342567,0.1341345888,10.7610250521,5.25819913973338E-27,8.64416070698593E-25
Lyst,3192.562941039,0.9712502194,0.0903218653,10.7532125914,5.72328181472774E-27,9.26829965519343E-25
Aff1,3110.9581793932,0.8737577282,0.0822128591,10.6279934459,2.20812128702457E-26,3.52325234767891E-24
Slamf1,2821.2345084298,0.9033176522,0.0853109353,10.588532983,3.3682909323472E-26,5.29651545158943E-24
Inpp5d,1608.2218061672,1.0355117822,0.0979656528,10.5701513984,4.09832478028718E-26,6.35240340944512E-24
Rasgrp1,3107.6329323552,0.861568921,0.0817432999,10.5399332007,5.65390435617091E-26,8.6401214456978E-24
Trip12,4277.9437409088,0.8213046775,0.0782522517,10.4956043963,9.04966876442756E-26,1.36373480686165E-23
Phb2,2172.2732792295,-0.9716393246,0.0926292604,-10.489550709,9.64860992321591E-26,1.43407421461497E-23
Epb41l2,1570.1373046253,1.053783923,0.1006203607,10.4728696633,1.15099880340532E-25,1.68761311039834E-23
Map2k3,1902.4179076747,0.9734843753,0.093069525,10.459754417,1.32197858460424E-25,1.88191154696886E-23
Rpl8,11670.8837389168,-0.7645014572,0.073096573,-10.4587865835,1.33555013010693E-25,1.88191154696886E-23
Skap1,891.0655571451,1.2438188046,0.1189033809,10.4607522088,1.30813004097984E-25,1.88191154696886E-23
Tnf,4562.1847376013,0.972007775,0.0930631873,10.4446000916,1.55107727691984E-25,2.15758826340772E-23
Bola2,599.6213827036,-1.4394846754,0.1389055595,-10.363045805,3.65145750816388E-25,5.01497645108583E-23
Ddx39,2782.8722506613,-0.887822489,0.0857304507,-10.3559759873,3.93156097659032E-25,5.33217957450062E-23
Fyb,1429.7796452315,1.0801371219,0.1050416297,10.282943291,8.41187703070265E-25,1.12677612077931E-22
Jak1,5193.7096762745,0.7905585061,0.0770147965,10.2650210323,1.01298899020088E-24,1.34035738337555E-22
Rnf213,13224.4978898707,0.8094665589,0.079092318,10.2344523328,1.38979272752174E-24,1.81677724019408E-22
Shmt2,1842.324171662,-1.1423580563,0.1116401208,-10.2325046563,1.41803622774208E-24,1.83163012750019E-22
Itpkb,2328.1500437826,0.9360666977,0.0916643709,10.2118924574,1.75409756132133E-24,2.23905394592193E-22
Peli1,2552.8368945596,0.9446091102,0.0925867053,10.2024270834,1.93378538998028E-24,2.42194996704249E-22
Tnfsf11,1413.1930431581,1.1322224124,0.1109802814,10.202014253,1.94202439753638E-24,2.42194996704249E-22
Polr2e,941.0016684538,-1.2151761516,0.1191338895,-10.2000879575,1.98093021256891E-24,2.44239690981507E-22
Psma7,2984.4150770868,-0.9117401865,0.0895712184,-10.178941432,2.4622523382651E-24,3.00173459215464E-22
Mthfd1l,1815.5182551538,-0.9663891607,0.0950362584,-10.1686364467,2.73713422060351E-24,3.29976736594979E-22
Zhx2,2553.6526329072,0.8791695102,0.0867552773,10.1339023666,3.9073708343444E-24,4.65878830248755E-22
Cdk17,3300.1450819437,0.827879802,0.0820282558,10.092617398,5.95598398778365E-24,7.02417676820137E-22
Dock11,2609.0334833235,0.891120964,0.088407197,10.0797332577,6.79102283916781E-24,7.92285997902912E-22
Ssh2,2387.8156388743,0.962058986,0.0954752314,10.0765295002,7.01605699730684E-24,8.09832110859353E-22
Cyfip2,3562.0951218685,0.8047499052,0.0802539831,10.0275385004,1.15356507785726E-23,1.31749274681592E-21
Gramd3,969.2640563417,1.1294899689,0.1128856408,10.0056124168,1.43997947485628E-23,1.62747680231152E-21
Trim56,2433.7674695244,0.864042474,0.086735801,9.9617743133,2.24028263263633E-23,2.50588315093858E-21
Cct6a,5908.97008279,-0.8075224359,0.0811503965,-9.9509364182,2.49821275642201E-23,2.76587840889579E-21
Jak2,11209.2202267986,0.6893558715,0.0694305489,9.9287112388,3.12265247267497E-23,3.4223009422751E-21
Gbp4,2510.2998724859,0.9698371722,0.097762794,9.9203094845,3.39701219285964E-23,3.68575822925271E-21
Atp5b,4988.1848750563,-0.7945162175,0.0805584272,-9.8626083559,6.04580410739511E-23,6.49474995695415E-21
Skil,6934.9480881974,0.7327236353,0.0743947691,9.8491284315,6.91409271748393E-23,7.35469666516673E-21
Chd7,3280.690202157,0.8514068926,0.0866796134,9.8224583495,9.01185867686793E-23,9.49307443145797E-21
Utp20,4801.4242581524,-0.9142405638,0.0931034891,-9.8196165631,9.26954483578127E-23,9.67063091040642E-21
Arid5b,1767.1354047153,0.9213901221,0.0938588061,9.8167679722,9.53516645308171E-23,9.8530053348511E-21
Thop1,683.338012657,-1.4563113394,0.1484151624,-9.8124161676,9.95557327360587E-23,1.01903745300588E-20
Dnah8,644.9786398423,1.3552693861,0.138384161,9.7935296668,1.20030985789652E-22,1.21713663160535E-20
Rpn1,2199.2099504026,-0.9309403046,0.0952595278,-9.7726739418,1.4750661659926E-22,1.48189517602035E-20
Sun2,2628.1261727225,0.9210709495,0.0944365896,9.7533271055,1.78519582462249E-22,1.77700685294991E-20
Ybx3,916.3837750823,-1.3186106886,0.1353864094,-9.7396089782,2.04339107247148E-22,2.01552664875596E-20
Snd1,3310.5432801302,-0.7958473197,0.0817220541,-9.7384644593,2.06653314050464E-22,2.01998960130408E-20
Rapgef6,8317.801630193,0.8274337684,0.0850120871,9.7331308642,2.17784538844651E-22,2.10978772005756E-20
Ide,2757.3699414895,-0.8182944131,0.0843898019,-9.6966030847,3.1170367356505E-22,2.99290695414229E-20
Pfas,2112.4165750544,-1.059316536,0.1092731064,-9.6942108707,3.19094790331396E-22,3.0369986623646E-20
Atp5e,697.3624255869,-1.27893378,0.1322144683,-9.6731756828,3.92020724694329E-22,3.69863031559432E-20
Lrrc8c,933.6717114136,1.1275259457,0.1166716514,9.6640951983,4.28388577606595E-22,4.00691040261341E-20
Wdr26,4407.8999778665,0.7735069178,0.0800716899,9.6601797511,4.45082318437145E-22,4.12747278208805E-20
Ebna1bp2,1991.9331868086,-0.9129517217,0.0953508625,-9.5746561476,1.02196801288423E-21,9.39690927101174E-20
Irgm1,7191.7975547587,0.7984817779,0.083409364,9.573047194,1.03800297587887E-21,9.46414478007201E-20
Hivep2,5285.9951974716,0.7691064897,0.0805308733,9.5504551012,1.29127785316651E-21,1.16753039223806E-19
Malat1,91805.3919090393,0.8069067274,0.0845432692,9.5443047682,1.3702355405784E-21,1.22868228225418E-19
Peak1,989.7243110871,1.0839524972,0.1138607482,9.5199839652,1.73205785134236E-21,1.54039571205447E-19
Helz2,6704.6441347822,0.6909410704,0.0726338049,9.5126652302,1.85839019127498E-21,1.63931167279134E-19
Sh3kbp1,1720.9799106279,0.9204761969,0.0968946789,9.4997600182,2.10374557513503E-21,1.84077737824315E-19
Smyd5,1601.100360682,-0.9448203791,0.0995384998,-9.4920094315,2.26622867102704E-21,1.95147468893995E-19
Utrn,6580.8323303417,0.8233282917,0.0867341137,9.4925543911,2.25440923760172E-21,1.95147468893995E-19
Cct5,7799.2982869602,-0.7472901238,0.0789334042,-9.4673494853,2.87034402764482E-21,2.45222304723987E-19
Rps5,7440.0414208841,-0.7098717028,0.075056642,-9.4578132434,3.14450282987874E-21,2.6654574768894E-19
Npepl1,742.5923504323,-1.2395855097,0.1313444961,-9.4376661893,3.81174498930429E-21,3.20600256852338E-19
Inadl,1420.8701976206,0.9847986523,0.1043620465,9.4363677691,3.85925808157683E-21,3.22099616808528E-19
Lif,3199.9703116017,0.7786864925,0.0826708118,9.4191223717,4.54874043712556E-21,3.76746822464216E-19
Kif1b,1800.9552599693,1.0218243083,0.1087244701,9.3982919169,5.5455985812941E-21,4.55831398538189E-19
Cxcl10,2010.9423974294,0.9708074068,0.103449592,9.3843522092,6.33043700872018E-21,5.16430387553489E-19
Hsd11b1,157.6159585376,2.2004809216,0.234786774,9.3722524642,7.1000847890506E-21,5.74894925083575E-19
Dctpp1,288.8902777139,-1.7152166958,0.1834521767,-9.3496666377,8.79244066871104E-21,7.06651713003813E-19
Hint1,645.5641220796,-1.2270526822,0.1312563124,-9.3485232053,8.88799996465723E-21,7.0907940894508E-19
Pa2g4,1444.8686634878,-0.9994236173,0.107491487,-9.297700177,1.4351627541084E-20,1.13660699869169E-18
Timm13,611.0259412229,-1.2987373227,0.1403296706,-9.2549018104,2.14427402204179E-20,1.68589660428648E-18
Tnrc6b,1995.8263714168,0.9838413846,0.1070141269,9.1935654932,3.80031222496214E-20,2.966430765528E-18
Sfxn1,770.2803647685,-1.1380765963,0.1239948375,-9.1784191931,4.37466053518124E-20,3.39036191476546E-18
Herc1,3748.6170918294,0.7640217952,0.0834305881,9.1575741262,5.30770197782887E-20,4.08429549357753E-18
Cd40,1573.2792587906,-0.9742594222,0.1064217778,-9.1546997418,5.45091823113776E-20,4.16496216956653E-18
Itm2a,1568.2769982558,-0.9371364597,0.1024864995,-9.143999101,6.01845826938354E-20,4.5664526029938E-18
Fryl,4398.5200686761,0.729200016,0.0798685634,9.1300003995,6.84990419771831E-20,5.16121253786414E-18
Ago2,3928.3631644586,0.7967591888,0.0876541134,9.0898094584,9.92127738653059E-20,7.42385238923151E-18
Kdm7a,1531.2937563526,0.9953519628,0.1095628395,9.0847587299,1.03928926804406E-19,7.72348531388911E-18
Pde4b,2161.1808180203,0.8389877156,0.0924007571,9.0798792353,1.08695386206226E-19,8.02275469617381E-18
Gm43430,1396.5976999636,1.1830554684,0.1303100383,9.0787746223,1.09804044772555E-19,8.04982355258257E-18
Gna13,4034.9129941533,0.7532778274,0.082987212,9.0770349938,1.11572743865921E-19,8.12459242245126E-18
Gimap8,3242.2224384705,0.7896353182,0.0870161972,9.0745785651,1.14118263961342E-19,8.25455442653705E-18
Atp2b4,624.6424605213,1.2529885281,0.1382941625,9.0603139373,1.30075636412673E-19,9.34649440448674E-18
Il18rap,453.3743649979,1.3715809678,0.1514160515,9.0583591016,1.32427646510262E-19,9.45289450418644E-18
Wdr18,1079.9782449135,-1.054536031,0.1168861367,-9.021908503,1.84840572412493E-19,1.31079752331735E-17
Map4k2,1344.7369813938,0.9647621418,0.1071403127,9.0046605013,2.16334106290663E-19,1.5241721125024E-17
Gadd45gip1,471.9240464354,-1.3585101809,0.1514808789,-8.9681957906,3.01410908630208E-19,2.10987636041146E-17
Kdm6b,4504.54956388,0.9179985275,0.102735363,8.9355651311,4.05102287376248E-19,2.8175383448925E-17
Chd3,4527.2622875624,0.6976650077,0.0781750863,8.9243906343,4.48159579406423E-19,3.09715378124821E-17
Rcc2,2856.0559464098,-0.8300826398,0.093098704,-8.9161567673,4.82749993459748E-19,3.31508698040396E-17
Tespa1,669.8865297311,1.1633793721,0.1306561099,8.9041329426,5.38049384211916E-19,3.67159485452786E-17
Gnb2l1,15209.3649705655,-0.674217254,0.0758004526,-8.8946336143,5.86123506905959E-19,3.97465003120603E-17
Gimap6,4584.7342036283,0.7526248523,0.0850087499,8.8534986487,8.48177115195693E-19,5.71597621110141E-17
Ddx58,522.6529569938,1.328074535,0.1500843466,8.8488544307,8.84222173410704E-19,5.92210529722601E-17
Cflar,5806.2261016201,0.6748992551,0.0763540633,8.8390745112,9.6514739126068E-19,6.42444735900514E-17
Dgka,1887.4920106304,0.9771711446,0.1108040415,8.8189124853,1.15576724970443E-18,7.64638698737383E-17
Kcnn4,661.8988529616,-1.21208662,0.1376776748,-8.8037993202,1.32260793665555E-18,8.69714915921983E-17
Kmt2e,2158.6182456573,0.7815234272,0.0889328268,8.787794734,1.52524324720194E-18,9.96921038080786E-17
Cd274,5687.087678018,0.6501930928,0.0741781664,8.7652893642,1.86297535787555E-18,1.21037620556585E-16
Btg1,3161.7168223788,0.7886201954,0.0903255059,8.7308694009,2.52722364661751E-18,1.63216527177381E-16
Abhd2,2616.9745858693,0.7529909042,0.0864546112,8.7096673525,3.0476784183332E-18,1.95664561177013E-16
Sssca1,329.8479704821,-1.5046649349,0.1729109281,-8.7019655257,3.26184685128357E-18,2.08182578449569E-16
Sell,1656.5943682294,1.0546080699,0.1214005872,8.6870096291,3.72104598568006E-18,2.36101455816542E-16
Fgd3,709.5060647901,1.1107066143,0.1288159615,8.622430027,6.55480176123442E-18,4.13486041333683E-16
Ahcyl2,1789.6402206795,0.8221279077,0.0954373422,8.6143210731,7.03572678411352E-18,4.41258009292669E-16
Gpx1,1002.6320700956,-0.9796558292,0.1138502934,-8.6047721064,7.6468538088711E-18,4.76829677162365E-16
Pou6f1,327.0537491701,1.4633509076,0.170338502,8.5908405365,8.63353865128892E-18,5.35279396379913E-16
Adgre5,1098.2001076406,0.9626655699,0.1120672572,8.5900698719,8.69164528189642E-18,5.35820177889637E-16
Rftn1,1852.0947292581,-0.8010035574,0.0936660515,-8.5516955652,1.21293348496917E-17,7.43521373554546E-16
Ttc27,1097.4052923866,-1.0433933656,0.1220453343,-8.5492278069,1.23914728923458E-17,7.55322926303103E-16
Acot7,507.5653276388,-1.2391493024,0.1451124948,-8.5392322961,1.35116505092157E-17,8.15740945089505E-16
Ahsa1,2123.3202216115,-0.827540018,0.0969124268,-8.5390495884,1.3533029503789E-17,8.15740945089505E-16
Il7r,1036.7260581174,1.224974015,0.143647207,8.527656337,1.49342424370371E-17,8.95229449954988E-16
Baz2b,1184.6903195771,0.9070051486,0.1066930278,8.5010723484,1.87847244709675E-17,1.11985857423076E-15
Jmjd1c,2232.7526979237,0.7682577058,0.0904295903,8.4956450978,1.96836587350174E-17,1.16703659713082E-15
Zbtb4,779.6143122583,1.0381242321,0.122450903,8.4778813914,2.29331579859463E-17,1.35230850080172E-15
Parp9,1851.4741832094,0.9126519298,0.1079357821,8.4555085644,2.77873564402626E-17,1.62969090473973E-15
Frmd4b,1026.8330823059,0.9755983197,0.1165887961,8.3678565378,5.86757685213634E-17,3.4227531637462E-15
Arap2,4017.5265311823,0.6534176837,0.0781011664,8.3662986569,5.9456381927368E-17,3.44974194605317E-15
Bst2,731.721866347,-1.0883934338,0.1301041846,-8.3655528607,5.98336975693503E-17,3.45316818418857E-15
Cct8,5969.623726241,-0.6445149382,0.0771110921,-8.3582649453,6.36473785916253E-17,3.65383099322293E-15
Arhgef10,249.8530281116,1.5877250636,0.1903111912,8.3427834867,7.25619490397457E-17,4.14366919516442E-15
Trib1,1519.1593899648,0.912263566,0.1094180722,8.3374121637,7.59340158127721E-17,4.31352917051611E-15
Fry,154.3145781031,2.0544288533,0.2464725674,8.3353245963,7.72858712917903E-17,4.36745678914544E-15
Lcp2,335.894170618,1.4025822297,0.1684028975,8.3287297951,8.17143320666691E-17,4.57010568517196E-15
Wnk1,11873.7853004208,0.5952546565,0.0714655685,8.3292509755,8.13554328497411E-17,4.57010568517196E-15
Slc14a1,369.1871684409,1.4431030522,0.173644232,8.3106880999,9.51487116237824E-17,5.29417190316943E-15
Map3k14,1667.7870428094,0.8025465286,0.0967658464,8.2936961556,1.09782664604508E-16,6.04640563938534E-15
Ppa1,1713.265573748,-0.801677373,0.0966541715,-8.2942863227,1.09239046805252E-16,6.04640563938534E-15
Slc7a11,925.3697200687,1.0837156001,0.1309609101,8.2751074304,1.28339853417442E-16,7.03276469484466E-15
Sp100,1019.4883994624,1.0136303074,0.1225832446,8.2689139966,1.35184739718568E-16,7.37062525601235E-15
Celf2,966.921656234,0.9770108165,0.1184483411,8.2484128287,1.6051203914934E-16,8.66445584462855E-15
Hmha1,2993.9358666778,0.6784287232,0.0822453005,8.248844844,1.59932920320074E-16,8.66445584462855E-15
Snrpb,812.3513748666,-1.0048282298,0.1219127727,-8.2421899463,1.69086849254489E-16,9.08214017035251E-15
Slc25a39,566.3689332808,-1.1358154178,0.1378635211,-8.2386943877,1.74100020734827E-16,9.30534593582698E-15
Ncln,1159.3783003847,-1.0352277823,0.1264924849,-8.1841050337,2.74334731782628E-16,1.45908423521643E-14
Mxd1,1325.7768801217,0.9270671239,0.1133056275,8.1820042348,2.79161240177121E-16,1.47751192971793E-14
Rasa3,1192.2172477743,0.964533529,0.1180074788,8.1734949275,2.99581963250825E-16,1.57789529187935E-14
Tbc1d30,1309.3073684832,0.8677114778,0.1062311671,8.168144076,3.13169779536907E-16,1.64149377196881E-14
Zcchc6,1954.9846629716,0.7433651059,0.0914486364,8.1287719008,4.33661464642965E-16,2.26212831316162E-14
Hdac7,1494.2083000301,-0.9955953997,0.1225479095,-8.1241320506,4.50575006633835E-16,2.33910948419957E-14
Tbl3,1805.9649557452,-0.8021353705,0.0988781289,-8.1123639734,4.96443327024939E-16,2.56495718962885E-14
Psmd3,1311.3400739682,-0.9068335509,0.1119265356,-8.1020425256,5.40440444103831E-16,2.77904209408842E-14
Nup205,2921.8407894108,-0.6763223263,0.0837458381,-8.0758917902,6.69852649561246E-16,3.42825530553751E-14
Rtp4,305.098516067,1.4559604337,0.1803109983,8.0747178357,6.76328582989939E-16,3.44514794621636E-14
Serpinb9,2999.9295110027,-0.8003860754,0.0991661083,-8.0711655316,6.96302384610462E-16,3.53031816496426E-14
Mars,1712.4645792165,-0.7699347347,0.0954048971,-8.0701804448,7.01943494661644E-16,3.54236600794365E-14
Bcat1,903.2299716399,-1.1173483535,0.1389329592,-8.0423562564,8.81272359867248E-16,4.42676162248131E-14
Arid4b,1349.9671938014,0.8344928478,0.1038066268,8.0389169151,9.0636006829983E-16,4.53180034149915E-14
Itga6,915.3452851802,1.0334466405,0.1289626298,8.0135357186,1.11456875737182E-15,5.54728028324965E-14
Fyn,3585.9890957927,0.6376513847,0.0797009612,8.0005482352,1.23866457992414E-15,6.13676287314017E-14
Madd,1528.752096522,0.8429675827,0.1054012051,7.9977034635,1.26761202389938E-15,6.25163202695829E-14
Gimap4,5790.0127651712,0.6618995328,0.0828003505,7.9939218673,1.30712616630816E-15,6.41733887078893E-14
Plk3,1504.6284919861,0.8370594211,0.1048038413,7.9869154634,1.38356898108919E-15,6.76203758775572E-14
Hyou1,3788.6904783491,-0.6438356114,0.08064662,-7.9834171787,1.42336827696594E-15,6.92535686326479E-14
Pepd,577.1525615314,-1.1069557261,0.1389998913,-7.9637164883,1.66947529032997E-15,8.08652093753578E-14
Mrps28,301.8971139977,-1.4656941506,0.1844588476,-7.9459140608,1.92764033906068E-15,9.29551007947037E-14
Egr3,344.2267513775,1.367008114,0.1722222919,7.9374632586,2.06358144150869E-15,9.89768183137369E-14
Gzmb,193.8772825028,-1.6745721396,0.2109821466,-7.9370324283,2.07075924029661E-15,9.89768183137369E-14
Parp8,752.7226889044,0.9685433703,0.1223689638,7.9149429713,2.47366452675991E-15,1.17716053137478E-13
Ola1,628.7982687337,-1.0606005539,0.1340520073,-7.9118587997,2.53573905691606E-15,1.20143095054757E-13
Nrip1,2414.4756313394,0.6880492886,0.0870836215,7.9010183123,2.76634003731158E-15,1.30499084368829E-13
Gsto1,565.879168791,-1.1244856322,0.1427486318,-7.8773829089,3.34309218414161E-15,1.56734403144253E-13
Kmt2c,2551.3871958122,0.7158736506,0.0908843072,7.8767575234,3.3598603376005E-15,1.56734403144253E-13
Serbp1,9935.5703806955,-0.5772144595,0.0732827797,-7.876536098,3.36581713664617E-15,1.56734403144253E-13
Slc9a9,161.727761648,1.7755896308,0.2256251547,7.8696439379,3.55652010323603E-15,1.64907021880816E-13
Eef1b2,3456.4855599695,-0.6359282412,0.0809639243,-7.8544641511,4.01484882292448E-15,1.85366424377577E-13
Mettl1,593.9147063614,-1.0878843301,0.1388049772,-7.8375023145,4.59596480729146E-15,2.1129753457251E-13
Dopey2,810.1332298833,0.9675979545,0.1234807382,7.836023402,4.65039241252053E-15,2.12897711712438E-13
Lrmp,1368.0487862483,-0.862202604,0.1101262234,-7.8292215731,4.90899834467711E-15,2.23792571595574E-13
Dctd,237.8175416583,-1.5350295433,0.1961096868,-7.8274029624,4.98050780239157E-15,2.26102550861709E-13
Elovl5,1165.0486611206,0.8911367516,0.1139485851,7.8205161604,5.26071777903835E-15,2.37828282927359E-13
Rictor,2646.3147106437,0.6834836328,0.087623744,7.8002103254,6.18040804978801E-15,2.78246586473859E-13
Prmt7,936.1558960883,-0.8855135101,0.1137094364,-7.7875112065,6.83419808259775E-15,3.05313777325769E-13
Rrp9,1791.1104601529,-0.8187277417,0.1051343519,-7.7874427062,6.83790303135132E-15,3.05313777325769E-13
Pold2,546.7564541163,-1.1077522739,0.1422805149,-7.7856920497,6.93326384579131E-15,3.08302921011622E-13
Bsg,1577.2632820802,-0.7826226584,0.1005931439,-7.7800795201,7.24789757340962E-15,3.2086659744439E-13
